time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
14:50	8.0	2.0	15.0	0.0	0.0	3.0
14:55	5.0	6.0	13.0	1.0	0.0	4.0
15:00	1.0	5.0	11.0	8.0	0.0	1.0
15:05	11.0	5.0	9.0	0.0	0.0	4.0
15:10	8.0	7.0	7.0	3.0	0.0	12.0
15:15	7.0	1.0	14.0	3.0	0.0	10.0
15:20	11.0	3.0	8.0	3.0	0.0	7.0
15:25	7.0	5.0	11.0	2.0	0.0	8.0
15:30	3.0	4.0	16.0	2.0	0.0	11.0
15:35	8.0	4.0	13.0	0.0	0.0	11.0
15:40	9.0	6.0	8.0	2.0	0.0	11.0
15:45	7.0	4.0	13.0	1.0	0.0	17.0
15:50	3.0	4.0	14.0	4.0	0.0	17.0
15:55	6.0	5.0	13.0	1.0	0.0	24.0
16:00	2.0	6.0	12.0	5.0	0.0	29.0
16:05	3.0	3.0	17.0	2.0	0.0	33.0
16:10	5.0	7.0	11.0	2.0	0.0	38.0
16:15	6.0	2.0	15.0	2.0	0.0	37.0
16:20	6.0	5.0	8.0	6.0	0.0	42.0
16:25	1.0	6.0	17.0	1.0	0.0	52.0
16:30	3.0	4.0	17.0	1.0	0.0	64.0
16:35	2.0	7.0	15.0	1.0	0.0	64.0
16:40	4.0	4.0	13.0	4.0	0.0	66.0
16:45	4.0	6.0	14.0	1.0	0.0	72.0
16:50	1.0	3.0	18.0	3.0	0.0	77.0
16:55	5.0	5.0	15.0	0.0	0.0	81.0
17:00	1.0	8.0	12.0	4.0	0.0	77.0
17:05	3.0	3.0	15.0	4.0	0.0	77.0
17:10	5.0	4.0	14.0	2.0	0.0	71.0
17:15	2.0	6.0	15.0	2.0	0.0	71.0
17:20	5.0	4.0	13.0	3.0	0.0	72.0
17:25	4.0	9.0	11.0	1.0	0.0	75.0
17:30	3.0	3.0	15.0	4.0	0.0	72.0
17:35	5.0	4.0	11.0	5.0	0.0	73.0
17:40	2.0	6.0	15.0	2.0	0.0	77.0
17:45	2.0	7.0	11.0	5.0	0.0	73.0
17:50	6.0	4.0	14.0	1.0	0.0	69.0
17:55	5.0	5.0	11.0	4.0	0.0	68.0
18:00	6.0	5.0	13.0	1.0	0.0	68.0
18:05	7.0	4.0	11.0	3.0	0.0	66.0
18:10	5.0	6.0	12.0	2.0	0.0	57.0
18:15	7.0	5.0	8.0	5.0	0.0	56.0
18:20	5.0	6.0	11.0	3.0	0.0	63.0
18:25	6.0	6.0	7.0	6.0	0.0	58.0
18:30	9.0	1.0	13.0	2.0	0.0	54.0
18:35	8.0	4.0	12.0	1.0	0.0	57.0
18:40	4.0	3.0	15.0	3.0	0.0	57.0
18:45	5.0	3.0	15.0	2.0	0.0	60.0
18:50	4.0	5.0	12.0	4.0	0.0	60.0
18:55	8.0	0.0	14.0	3.0	0.0	55.0
19:00	7.0	5.0	11.0	2.0	0.0	49.0
19:05	6.0	2.0	14.0	3.0	0.0	43.0
19:10	10.0	5.0	8.0	2.0	0.0	36.0
19:15	9.0	3.0	11.0	2.0	0.0	31.0
19:20	12.0	3.0	7.0	3.0	0.0	22.0
19:25	9.0	6.0	10.0	0.0	0.0	16.0
19:30	7.0	2.0	13.0	3.0	0.0	13.0
19:35	10.0	3.0	10.0	2.0	0.0	9.0
19:40	13.0	3.0	9.0	0.0	0.0	3.0
19:45	0.0	5.0	18.0	2.0	0.0	6.0
19:50	2.0	4.0	13.0	6.0	0.0	1.0
19:55	5.0	3.0	9.0	1.0	7.0	1.0
20:00	2.0	1.0	11.0	1.0	10.0	0.0
20:05	0.0	0.0	3.0	3.0	19.0	0.0
20:10	0.0	0.0	1.0	0.0	24.0	0.0
20:15	0.0	0.0	0.0	0.0	25.0	0.0
20:20	0.0	0.0	0.0	0.0	25.0	0.0
20:25	0.0	0.0	0.0	0.0	25.0	0.0
20:30	0.0	0.0	0.0	0.0	25.0	0.0
20:35	0.0	0.0	0.0	0.0	25.0	0.0
20:40	0.0	0.0	0.0	0.0	25.0	0.0
20:45	0.0	0.0	0.0	0.0	25.0	0.0
20:50	0.0	0.0	0.0	0.0	25.0	0.0
20:55	0.0	0.0	0.0	0.0	25.0	0.0
21:00	0.0	0.0	0.0	0.0	25.0	0.0
21:05	0.0	0.0	0.0	0.0	25.0	0.0
21:10	0.0	0.0	0.0	0.0	25.0	0.0
21:15	0.0	0.0	0.0	0.0	25.0	0.0
21:20	0.0	0.0	0.0	0.0	25.0	0.0
